Right Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.White Matter.*,66
Right Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.Gray Matter.Brodmann area 41,66
Left Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.Gray Matter.Brodmann area 41,
Left Cerebrum.Sub-lobar.Insula.Gray Matter.Brodmann area 41,
Right Cerebrum.Sub-lobar.Insula.Gray Matter.Brodmann area 41,
Left Cerebrum.Sub-lobar.Transverse Temporal Gyrus.Gray Matter.Brodmann area 41,171
Left Cerebrum.Sub-lobar.Transverse Temporal Gyrus.White Matter.*,
Left Cerebrum.Sub-lobar.Thalamus.Gray Matter.Lateral Posterior Nucleus,334
Right Cerebrum.Sub-lobar.Thalamus.Gray Matter.Lateral Posterior Nucleus,
Right Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.Gray Matter.Brodmann area 42,
Left Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.*.*,
Left Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.Gray Matter.Brodmann area 42,
Right Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.*.*,
Right Cerebrum.Temporal Lobe.Precentral Gyrus.White Matter.*,66
Left Cerebrum.Frontal Lobe.Transverse Temporal Gyrus.White Matter.*,
Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 13,
Left Cerebrum.Sub-lobar.Precentral Gyrus.Gray Matter.Brodmann area 13,227
Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 13,
Left Cerebrum.*.Transverse Temporal Gyrus.*.*,
Left Cerebrum.Temporal Lobe.Precentral Gyrus.White Matter.*,
Left Cerebrum.Temporal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 43,
Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 43,268
Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 43,101
Right Cerebrum.Temporal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 42,101
Left Cerebrum.Temporal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 42,
Left Cerebrum.*.Precentral Gyrus.*.*,
Inter-Hemispheric.Sub-lobar.Lateral Ventricle.Cerebro-Spinal Fluid.*,
Right Cerebrum.*.Precentral Gyrus.*.*,
Left Cerebrum.Frontal Lobe.Insula.White Matter.*,
Right Cerebrum.Frontal Lobe.Insula.White Matter.*,
Left Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 44,
Right Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 44,
Left Cerebrum.Limbic Lobe.Extra-Nuclear.*.*,
Right Cerebrum.Limbic Lobe.Extra-Nuclear.*.*,
Inter-Hemispheric.Limbic Lobe.Anterior Cingulate.*.*,
Left Cerebrum.*.Middle Frontal Gyrus.*.*,
Right Cerebrum.*.*.Gray Matter.Brodmann area 10,
Inter-Hemispheric.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 10,
Left Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 31,
Right Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 31,
Left Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 18,175
Left Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.*,
Right Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 18,
Right Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.*,
Left Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 23,162
Right Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 23,1
Left Cerebrum.Occipital Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 22,
Left Cerebrum.*.Superior Temporal Gyrus.Gray Matter.Brodmann area 22,
Right Cerebrum.Occipital Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 22,6
Left Cerebrum.Occipital Lobe.Superior Temporal Gyrus.Gray Matter.Brodmann area 22,
Right Cerebrum.Temporal Lobe.Sub-Gyral.Gray Matter.Brodmann area 41,10
Right Cerebrum.Temporal Lobe.Insula.White Matter.*,
771     Right Cerebrum.Temporal Lobe.Insula.Gray Matter.Brodmann area 41,
772     Left Cerebrum.Temporal Lobe.Postcentral Gyrus.*.*,
773     Left Cerebrum.Parietal Lobe.Postcentral Gyrus.*.*,
774     Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 40,
775     Left Cerebrum.Parietal Lobe.Insula.White Matter.*,
776     Left Cerebrum.Sub-lobar.Extra-Nuclear.White Matter.Pulvinar,
777     Right Cerebrum.Parietal Lobe.Insula.White Matter.*,102
778     Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 40,
779     Right Cerebrum.Temporal Lobe.Postcentral Gyrus.*.*,
780     Right Cerebrum.Parietal Lobe.Superior Temporal Gyrus.*.*,
781     Right Cerebrum.Sub-lobar.Insula.Gray Matter.Brodmann area 40,
782     Right Cerebrum.Parietal Lobe.Postcentral Gyrus.*.*,104
783     Left Cerebrum.Parietal Lobe.Superior Temporal Gyrus.*.*,334
784     Left Cerebrum.Parietal Lobe.Postcentral Gyrus.White Matter.*,341
785     Left Cerebrum.Sub-lobar.Insula.Gray Matter.Brodmann area 40,
786     Right Cerebrum.Parietal Lobe.Postcentral Gyrus.White Matter.*,
787     Left Cerebrum.Sub-lobar.Thalamus.Gray Matter.Lateral Dorsal Nucleus,
788     Right Cerebrum.Sub-lobar.Thalamus.Gray Matter.Lateral Dorsal Nucleus,
789     Left Cerebrum.*.Postcentral Gyrus.*.*,
790     Left Cerebrum.Sub-lobar.Thalamus.Gray Matter.Midline Nucleus,334
791     Right Cerebrum.Sub-lobar.Thalamus.Gray Matter.Midline Nucleus,341
792     Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 43,
793     Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 43,
794     Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.*,
795     Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.*,
796     Left Cerebrum.Parietal Lobe.Sub-Gyral.White Matter.*,
797     Right Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 43,
798     Right Cerebrum.Parietal Lobe.Sub-Gyral.White Matter.*,56
799     Left Cerebrum.Parietal Lobe.*.*.*,
800     Left Cerebrum.Parietal Lobe.Precentral Gyrus.White Matter.*,216
801     Left Cerebrum.Parietal Lobe.Extra-Nuclear.White Matter.*,
802     Right Cerebrum.Parietal Lobe.Precentral Gyrus.White Matter.*,
803     Left Cerebrum.Parietal Lobe.Precentral Gyrus.*.*,
804     Left Cerebrum.Parietal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 4,
805     Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 4,
806     Right Cerebrum.Parietal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 4,
807     Right Cerebrum.Parietal Lobe.Precentral Gyrus.*.*,
808     Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 4,197
809     Left Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 6,
810     Right Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 6,
811     Left Cerebrum.*.Inferior Frontal Gyrus.*.*,
812     *.*.Middle Frontal Gyrus.*.*,
813     Left Cerebrum.Limbic Lobe.Anterior Cingulate.Gray Matter.Brodmann area 9,
814     Left Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 9,
815     Right Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 9,
816     Right Cerebrum.Limbic Lobe.Anterior Cingulate.Gray Matter.Brodmann area 9,
817     Left Cerebrum.*.Superior Frontal Gyrus.*.*,
818     Left Cerebrum.Temporal Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 19,258
819     Right Cerebrum.Temporal Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 19,
820     Left Cerebrum.Temporal Lobe.Middle Occipital Gyrus.Gray Matter.Brodmann area 19,258
821     Left Cerebrum.Occipital Lobe.Precuneus.White Matter.*,255
822     Right Cerebrum.Occipital Lobe.Precuneus.White Matter.*,
823     Left Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 31,
824     Right Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 31,5
825     Left Cerebrum.Occipital Lobe.Precuneus.*.*,
826     Left Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 18,
827     Right Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 18,
828     Right Cerebrum.Occipital Lobe.Precuneus.*.*,1
829     Left Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 23,
830     Right Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 23,
831     Left Cerebrum.Sub-lobar.Posterior Cingulate.White Matter.*,174
832     Right Cerebrum.Sub-lobar.Posterior Cingulate.White Matter.*,
833     Left Cerebrum.Frontal Lobe.Postcentral Gyrus.White Matter.*,
834     Right Cerebrum.Frontal Lobe.Postcentral Gyrus.White Matter.*,
835     Left Cerebrum.Frontal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 4,
836     Right Cerebrum.Frontal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 4,
837     *.*.Precentral Gyrus.*.*,
838     Left Cerebrum.Limbic Lobe.Anterior Cingulate.Gray Matter.Brodmann area 33,
839     Right Cerebrum.Limbic Lobe.Anterior Cingulate.Gray Matter.Brodmann area 33,
840     Inter-Hemispheric.*.Anterior Cingulate.*.*,
841     Left Cerebrum.Frontal Lobe.Anterior Cingulate.Gray Matter.Brodmann area 9,
842     *.*.Cuneus.*.*,
843     Left Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 19,
844     Right Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 19,
845     *.*.Superior Occipital Gyrus.*.*,
846     Left Cerebrum.Occipital Lobe.Superior Occipital Gyrus.*.*,
847     Right Cerebrum.Occipital Lobe.Superior Occipital Gyrus.*.*,
848     Left Cerebrum.Occipital Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 19,
849     Right Cerebrum.Occipital Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 19,
850     Left Cerebrum.Occipital Lobe.Superior Occipital Gyrus.White Matter.*,
851     Right Cerebrum.Occipital Lobe.Superior Occipital Gyrus.White Matter.*,
852     Left Cerebrum.Temporal Lobe.Superior Occipital Gyrus.*.*,
853     Right Cerebrum.Temporal Lobe.Superior Occipital Gyrus.*.*,
854     Left Cerebrum.Temporal Lobe.Cuneus.White Matter.*,
855     Right Cerebrum.Temporal Lobe.Cuneus.White Matter.*,
856     Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 31,
857     Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 18,255
858     Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 18,
859     Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 31,5
860     Left Cerebrum.Parietal Lobe.Precuneus.White Matter.*,
861     Left Cerebrum.Parietal Lobe.Precuneus.*.*,
862     Right Cerebrum.Parietal Lobe.Precuneus.*.*,
863     Right Cerebrum.Temporal Lobe.Precuneus.Gray Matter.Brodmann area 31,
864     Right Cerebrum.Parietal Lobe.Precuneus.White Matter.*,
865     *.Frontal Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 39,
866     Right Cerebrum.Temporal Lobe.Precuneus.White Matter.*,89
867     Left Cerebrum.Temporal Lobe.Precuneus.White Matter.*,
868     Left Cerebrum.Temporal Lobe.Supramarginal Gyrus.*.*,
869     Left Cerebrum.Temporal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 40,
870     Left Cerebrum.Temporal Lobe.Supramarginal Gyrus.White Matter.*,220
871     Right Cerebrum.Temporal Lobe.Supramarginal Gyrus.White Matter.*,6
872     Right Cerebrum.Temporal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 40,
873     Right Cerebrum.Temporal Lobe.Supramarginal Gyrus.*.*,
874     Left Cerebrum.Temporal Lobe.Inferior Parietal Lobule.White Matter.*,
875     Right Cerebrum.Parietal Lobe.Extra-Nuclear.White Matter.*,
876     Right Cerebrum.Temporal Lobe.Inferior Parietal Lobule.White Matter.*,
877     Left Cerebrum.Temporal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 40,
878     Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 40,211
879     Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.White Matter.*,
880     Right Cerebrum.Parietal Lobe.Inferior Parietal Lobule.White Matter.*,
881     Right Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 40,
882     Left Cerebrum.Parietal Lobe.Supramarginal Gyrus.*.*,
883     Right Cerebrum.Parietal Lobe.Supramarginal Gyrus.*.*,
884     Left Cerebrum.Temporal Lobe.Inferior Parietal Lobule.*.*,
885     Right Cerebrum.Temporal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 40,
886     Right Cerebrum.Temporal Lobe.Inferior Parietal Lobule.*.*,
887     Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.*.*,223
888     Inter-Hemispheric.Limbic Lobe.*.*.*,
889     Right Cerebrum.Parietal Lobe.Inferior Parietal Lobule.*.*,
890     Left Cerebrum.Limbic Lobe.*.White Matter.*,
891     Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 2,217
892     Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 2,
893     Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 1,223
894     Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 1,
895     Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 3,
896     Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 3,
897     Left Cerebrum.Frontal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 3,212
898     Right Cerebrum.Frontal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 3,53
899     Left Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 9,
900     Right Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 9,
901     Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 9,
902     Left Cerebrum.Frontal Lobe.Superior Frontal Gyrus.Gray Matter.Brodmann area 9,
903     Right Cerebrum.Frontal Lobe.Superior Frontal Gyrus.Gray Matter.Brodmann area 9,
904     Inter-Hemispheric.*.Superior Frontal Gyrus.*.*,24
Right Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 31,90
906     Left Cerebrum.Temporal Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 39,259
907     Right Cerebrum.Temporal Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 39,94
908     Left Cerebrum.Occipital Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 39,253
909     Left Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 31,
910     Right Cerebrum.Occipital Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 39,94
911     Left Cerebrum.Limbic Lobe.Precuneus.*.*,162
Left Cerebrum.Limbic Lobe.Cingulate Gyrus.*.*,186
913     Right Cerebrum.Limbic Lobe.Cingulate Gyrus.*.*,26
914     Right Cerebrum.Limbic Lobe.Precuneus.*.*,
915     Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 31,162
916     Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 31,
917     Left Cerebrum.Temporal Lobe.Sub-Gyral.Gray Matter.Brodmann area 39,
918     Right Cerebrum.Temporal Lobe.Sub-Gyral.Gray Matter.Brodmann area 39,
919     Left Cerebrum.Limbic Lobe.Precuneus.White Matter.*,
920     Left Cerebrum.Limbic Lobe.Precuneus.Gray Matter.Brodmann area 31,
921     Left Cerebrum.Limbic Lobe.Cingulate Gyrus.White Matter.*,
922     Right Cerebrum.Limbic Lobe.Cingulate Gyrus.White Matter.*,
923     Right Cerebrum.Limbic Lobe.Precuneus.Gray Matter.Brodmann area 31,
924     Right Cerebrum.Limbic Lobe.Precuneus.White Matter.*,
925     Left Cerebrum.Occipital Lobe.Superior Temporal Gyrus.*.*,
926     Right Cerebrum.Occipital Lobe.Superior Temporal Gyrus.*.*,
927     Left Cerebrum.Parietal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 40,
928     Right Cerebrum.Parietal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 40,
929     Left Cerebrum.Parietal Lobe.Supramarginal Gyrus.White Matter.*,
930     Right Cerebrum.Parietal Lobe.Supramarginal Gyrus.White Matter.*,
931     *.*.Supramarginal Gyrus.*.*,
932     Right Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 31,
933     *.*.Inferior Parietal Lobule.*.*,
934     Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 23,
935     Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 23,12
936     Left Cerebrum.Frontal Lobe.Inferior Parietal Lobule.White Matter.*,
937     Right Cerebrum.Frontal Lobe.Inferior Parietal Lobule.White Matter.*,
938     Left Cerebrum.Parietal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 3,
939     Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 3,
940     Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 3,
941     Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 24,188
942     Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 24,
943     Left Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 9,
944     Right Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 9,
945     Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 32,
946     Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 32,22
947     Left Cerebrum.Limbic Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 32,
948     Right Cerebrum.Limbic Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 32,
949     Left Cerebrum.Limbic Lobe.Medial Frontal Gyrus.*.*,
950     Right Cerebrum.Limbic Lobe.Medial Frontal Gyrus.*.*,
951     Right Cerebrum.*.Cuneus.*.*,1
952     Left Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 7,
953     Right Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 7,93
954     *.*.Angular Gyrus.*.*,
955     Left Cerebrum.Occipital Lobe.Angular Gyrus.*.*,
956     Right Cerebrum.Occipital Lobe.Angular Gyrus.*.*,
957     Left Cerebrum.Temporal Lobe.Angular Gyrus.*.*,
958     Left Cerebrum.Temporal Lobe.Angular Gyrus.Gray Matter.Brodmann area 39,253
959     Right Cerebrum.Temporal Lobe.Angular Gyrus.Gray Matter.Brodmann area 39,
960     Right Cerebrum.Temporal Lobe.Angular Gyrus.*.*,
961     Left Cerebrum.Temporal Lobe.Angular Gyrus.White Matter.*,253
962     Right Cerebrum.Temporal Lobe.Angular Gyrus.White Matter.*,
963     Left Cerebrum.Parietal Lobe.Cuneus.White Matter.*,
964     Right Cerebrum.Parietal Lobe.Cuneus.White Matter.*,88
965     Left Cerebrum.Parietal Lobe.Angular Gyrus.White Matter.*,259
966     Right Cerebrum.Parietal Lobe.Angular Gyrus.White Matter.*,6
967     Left Cerebrum.Parietal Lobe.Angular Gyrus.Gray Matter.Brodmann area 39,
968     Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 7,252
969     Right Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 7,
970     Right Cerebrum.Parietal Lobe.Angular Gyrus.Gray Matter.Brodmann area 39,
971     Left Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 7,254
972     Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 7,
973     *.Parietal Lobe.*.*.*,
974     Left Cerebrum.Parietal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 39,
975     Right Cerebrum.Parietal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 39,
976     Right Cerebrum.*.Precuneus.*.*,1
977     Right Cerebrum.Parietal Lobe.*.*.*,
978     Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 2,
979     Left Cerebrum.Frontal Lobe.Postcentral Gyrus.*.*,223
980     Right Cerebrum.Frontal Lobe.Postcentral Gyrus.*.*,3
981     Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 9,
982     Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 9,29
983     Left Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 9,
984     Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 9,153
985     Left Cerebrum.Parietal Lobe.Cuneus.*.*,
986     Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 19,
987     Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 19,
988     Inter-Hemispheric.*.Precuneus.*.*,
989     Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 39,6
990     Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 39,259
991     Right Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 39,96
992     Left Cerebrum.Parietal Lobe.Angular Gyrus.Gray Matter.Brodmann area 40,
993     Right Cerebrum.Parietal Lobe.Angular Gyrus.Gray Matter.Brodmann area 40,
994     Left Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 31,
995     Left Cerebrum.Parietal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 31,
996     Left Cerebrum.Parietal Lobe.Cingulate Gyrus.*.*,
997     Right Cerebrum.Parietal Lobe.Cingulate Gyrus.*.*,1
998     Right Cerebrum.Parietal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 31,1
999     Left Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 40,214
1000    Right Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 40,57
1001    Left Cerebrum.Frontal Lobe.Cingulate Gyrus.White Matter.*,
1002    Right Cerebrum.Frontal Lobe.Cingulate Gyrus.White Matter.*,
1003    Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 4,191
1004    Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 9,
1005    Left Cerebrum.Frontal Lobe.Cingulate Gyrus.*.*,
1006    Left Cerebrum.Frontal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 32,
1007    Right Cerebrum.Frontal Lobe.Cingulate Gyrus.*.*,
1008    Right Cerebrum.Frontal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 32,27
1009    Left Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 6,
1010    Left Cerebrum.Frontal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 6,
1011    Right Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 6,37
1012    Right Cerebrum.Frontal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 6,
1013    *.*.Precuneus.*.*,
1014    Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 39,
1015    Right Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 39,
1016    Left Cerebrum.Frontal Lobe.Precuneus.Gray Matter.Brodmann area 31,
1017    Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 31,
1018    Left Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 2,
1019    Right Cerebrum.Parietal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 3,
1020    Left Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 24,
1021    Right Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 24,
1022    Left Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 6,
1023    Left Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 6,
1024    Right Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 6,
1025    Left Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 8,
1026    Right Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 8,
1027    Left Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 8,
1028    Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 8,
1029    Left Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 32,
1030    Right Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 32,
1031    Left Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 32,
1032    Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 32,
1033    Left Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 8,
1034    Right Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 8,25
1035    Left Cerebrum.Frontal Lobe.Superior Frontal Gyrus.Gray Matter.Brodmann area 8,
1036    Right Cerebrum.Frontal Lobe.Superior Frontal Gyrus.Gray Matter.Brodmann area 8,
1037    Left Cerebrum.Parietal Lobe.Superior Parietal Lobule.*.*,
1038    Right Cerebrum.Parietal Lobe.Superior Parietal Lobule.*.*,
1039    Left Cerebrum.Parietal Lobe.Superior Parietal Lobule.Gray Matter.Brodmann area 7,163
1040    Right Cerebrum.Parietal Lobe.Superior Parietal Lobule.Gray Matter.Brodmann area 7,2
1041    Left Cerebrum.Parietal Lobe.Superior Parietal Lobule.White Matter.*,
1042    Right Cerebrum.Parietal Lobe.Superior Parietal Lobule.White Matter.*,
1043    Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 7,259
1044    Right Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 7,6
1045    Left Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 31,
1046    Left Cerebrum.Frontal Lobe.Paracentral Lobule.*.*,
1047    Inter-Hemispheric.*.Paracentral Lobule.*.*,
1048    Right Cerebrum.Frontal Lobe.Paracentral Lobule.*.*,
1049    Right Cerebrum.Frontal Lobe.Paracentral Lobule.Gray Matter.Brodmann area 31,
1050    Right Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 31,
1051    Left Cerebrum.Frontal Lobe.Paracentral Lobule.White Matter.*,
